initials,age,binary sex (F/M),time,word,likert_competitiveness,likert_traits,affectedness
AJR,21,M,1.8678168340120465,kat,4,1,3
AJR,21,M,1.8171287500008475,hund,4,1,3
AJR,21,M,1.6375516669941135,fisk,4,1,3
AJR,21,M,2.883560457994463,fugl,4,1,3
AJR,21,M,5.899134291015798,ko,4,1,3
AJR,21,M,5.249600499984808,hest,4,1,3
AJR,21,M,11.11083312498522,haj,4,1,3
AJR,21,M,8.916214208002202,raev,4,1,3
AJR,21,M,6.533682042005239,myg,4,1,3
